fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
4.1,2010-12-21 13:34:00 UTC,-73.954053,40.76645300000001,-73.95400500000002,40.772982,5
19.5,2013-05-18 00:24:00 UTC,-73.994585,40.76104,-73.919737,40.7436,3
4.5,2010-01-15 08:35:00 UTC,-73.959793,40.773825,-73.96756500000002,40.767747,1
6.0,2012-11-17 11:22:00 UTC,-73.994952,40.744902,-74.003718,40.736675,1
14.0,2013-05-31 19:54:44 UTC,0.0,0.0,0.0,0.0,1
7.7,2011-05-26 00:34:13 UTC,-73.99673299999998,40.722015,-73.97695,40.742029,1
5.3,2010-10-23 21:46:00 UTC,-74.011527,40.715342,-74.00590799999998,40.706277,1
7.5,2012-11-28 22:06:00 UTC,-74.015437,40.714502,-74.003742,40.72546,2
3.0,2014-04-17 19:27:00 UTC,-73.954567,40.767217,-73.95869499999998,40.768622,1
14.0,2013-07-28 13:14:00 UTC,-73.988762,40.716602,-74.010125,40.73252700000001,6
7.5,2012-10-13 21:33:00 UTC,-73.980817,40.72984,-73.987662,40.74113,1
4.1,2012-06-27 22:04:53 UTC,-73.968133,40.80026,-73.962319,40.795101,1
10.9,2012-02-11 23:06:00 UTC,-73.97888499999998,40.750958,-74.005782,40.724597,1
18.5,2009-06-12 09:03:51 UTC,-73.96502199999998,40.791716,-73.98334399999997,40.734435,1
57.33,2015-01-03 22:53:27 UTC,-73.79006958007811,40.64716720581055,-73.99314880371094,40.74390411376953,1
11.3,2012-01-09 22:59:06 UTC,-73.993381,40.742217,-73.977975,40.789082,1
8.9,2011-09-18 06:08:00 UTC,-74.002282,40.750204,-73.99213,40.721691,3
4.9,2011-12-03 01:30:00 UTC,-73.992132,40.727527,-73.98284,40.730872,1
24.9,2011-08-23 21:26:00 UTC,-73.873072,40.7741,-74.005358,40.727333,1
12.0,2013-08-10 14:55:00 UTC,-73.989355,40.7422,-73.981987,40.770122,1
8.1,2009-09-15 15:13:00 UTC,-73.950722,40.779208,-73.971325,40.751025,1
9.0,2014-06-05 06:41:39 UTC,-73.969052,40.760447,-73.991192,40.770625,1
7.7,2009-03-27 20:42:00 UTC,-73.96642800000002,40.762307,-73.98979200000002,40.76237800000001,1
17.7,2012-02-24 16:03:46 UTC,-73.97659,40.780595,-73.98987199999998,40.723,3
6.0,2015-02-19 16:23:32 UTC,-73.99187469482422,40.731201171875,-74.00833892822266,40.73285675048828,1
4.9,2009-11-30 12:09:00 UTC,-73.994045,40.732825,-73.98290300000002,40.732407,5
8.5,2014-06-16 08:08:00 UTC,-73.969225,40.785192,-73.951042,40.770547,1
8.5,2013-12-27 19:05:00 UTC,-74.001835,40.730605,-73.981662,40.744047,5
6.5,2015-03-02 06:47:25 UTC,-73.99041748046875,40.75609970092773,-73.97618865966798,40.75653076171875,6
27.0,2013-10-28 13:38:47 UTC,-73.872834,40.773967,-73.96175699999998,40.756862,1
10.1,2011-02-09 11:01:00 UTC,-73.977867,40.785713,-73.98354,40.760995,5
10.0,2013-07-27 10:28:00 UTC,-73.960127,40.770562,-73.98138,40.76973,1
4.5,2014-03-07 00:28:58 UTC,-73.974024,40.753685,-73.980249,40.745975,1
6.9,2009-12-22 14:56:13 UTC,-73.972532,40.761684,-73.956038,40.766203,1
6.1,2011-01-13 22:34:33 UTC,-73.974772,40.761562,-73.97871500000002,40.744667,2
10.0,2012-11-07 17:21:00 UTC,-73.997553,40.762263,-73.979008,40.776793,5
5.5,2013-02-26 22:27:00 UTC,-73.980518,40.765537,-73.989852,40.756517,5
29.0,2014-02-17 14:47:00 UTC,-73.996418,40.73790200000001,-73.901728,40.740962,1
29.45000000000001,2009-06-23 05:22:00 UTC,-73.982075,40.772377,-73.870667,40.773983,1
8.9,2010-06-01 11:10:00 UTC,-73.94183699999998,40.798428,-73.973782,40.791347,1
4.5,2009-09-24 17:01:00 UTC,-73.98721,40.761948,-73.989362,40.769695,1
8.5,2009-12-23 10:43:00 UTC,-73.96977700000002,40.76142700000001,-73.981643,40.758997,1
9.5,2015-03-25 08:37:53 UTC,-73.97760009765625,40.75210571289063,-73.9750747680664,40.74198913574219,1
18.5,2012-05-21 13:59:22 UTC,-73.98629100000002,40.747963,-74.01440799999997,40.707523,1
6.5,2014-05-29 07:23:00 UTC,-73.991152,40.750702,-73.99255699999998,40.738655,1
8.5,2012-12-09 10:21:00 UTC,-73.975197,40.765262,-73.98099,40.759407,1
10.5,2014-12-31 21:38:55 UTC,-73.978939,40.756831,-73.991835,40.761392,1
7.7,2011-01-20 20:37:00 UTC,-73.99947,40.749153,-73.97819799999998,40.74549,5
8.9,2009-02-18 14:51:05 UTC,-73.962342,40.779041,-73.98348,40.762601,1
7.3,2010-11-07 11:02:24 UTC,-73.97806,40.741445,-74.005904,40.736228,3
12.5,2010-11-18 10:00:12 UTC,-73.951025,40.783032,-73.98504399999999,40.758368,1
4.9,2010-07-25 02:44:00 UTC,-73.98295300000002,40.745432,-73.99739,40.746627,5
15.0,2013-05-27 14:55:00 UTC,-73.991403,40.750177,-73.94977,40.78204,1
8.1,2012-02-14 10:16:00 UTC,-73.97991,40.761502,-73.97565,40.782152,6
4.9,2011-01-15 08:54:00 UTC,-74.002487,40.728152,-73.984032,40.721577,1
6.0,2013-12-24 13:49:00 UTC,-73.974672,40.75163,-73.973167,40.761312,1
31.83,2013-05-29 05:39:56 UTC,-73.957931,40.765198,-73.865527,40.770799,1
8.1,2011-09-01 21:36:14 UTC,-73.967506,40.750572,-73.948499,40.784905,2
7.3,2010-06-02 09:25:03 UTC,-73.96495,40.771667,-73.981703,40.763517,1
5.7,2011-01-20 14:53:15 UTC,-73.997242,40.752173,-74.0066,40.73947,1
10.1,2012-01-03 16:46:00 UTC,-73.99372199999998,40.76216,-73.959602,40.801068,1
5.7,2009-06-07 00:37:00 UTC,-73.993803,40.735942,-73.983388,40.726367,1
5.5,2013-06-15 15:51:48 UTC,-73.972233,40.763072,-73.966803,40.757395,1
6.5,2009-12-21 00:46:53 UTC,-73.97763,40.746337,-73.986937,40.747096,2
175.0,2012-02-14 15:12:00 UTC,0.0,0.0,0.0,0.0,1
5.5,2012-12-13 13:35:52 UTC,-73.970036,40.752933,-73.97625,40.751403,1
4.1,2011-05-07 14:53:00 UTC,-73.95019,40.787317,-73.94733199999997,40.784317,1
6.0,2015-01-02 06:37:00 UTC,-73.9904556274414,40.756324768066406,-73.97822570800781,40.763835906982415,1
21.7,2012-04-28 13:54:46 UTC,-73.961924,40.779463,-74.014239,40.709151,4
15.47,2010-06-20 13:49:00 UTC,-73.91504499999998,40.770117,-73.917103,40.81126,1
47.58,2015-06-18 16:32:59 UTC,-73.86354064941406,40.76990127563477,-73.97887420654298,40.761573791503906,1
11.0,2014-12-04 11:28:50 UTC,-73.994383,40.750794,-73.983788,40.757751,1
9.5,2014-06-29 20:21:00 UTC,-74.00505799999998,40.722815,-73.984063,40.754872,1
11.0,2013-05-06 19:54:00 UTC,-73.983103,40.744692,-73.9995,40.761395,2
10.0,2015-02-20 15:02:47 UTC,-74.00108337402342,40.73149108886719,-74.00209045410156,40.71537399291992,1
12.0,2014-01-10 08:57:00 UTC,-73.96266,40.758272,-73.974982,40.76183,1
7.0,2012-10-13 15:19:00 UTC,-73.98405,40.755105,-73.983372,40.765852,1
5.3,2012-05-27 20:32:00 UTC,-73.971047,40.754987,-73.98446,40.759677,5
30.5,2011-08-17 12:26:00 UTC,-73.871107,40.77383,-73.975072,40.761687,6
17.7,2011-02-18 22:46:00 UTC,-73.954338,40.781445,-73.99649000000002,40.753182,1
6.5,2011-06-28 08:39:00 UTC,-73.967157,40.756882,-73.980947,40.75345,5
3.7,2011-03-21 15:22:00 UTC,-73.990812,40.75115,-73.992788,40.755598,1
5.0,2014-02-28 12:10:00 UTC,-73.981802,40.757768,-73.963657,40.768185,5
7.0,2014-09-25 19:40:00 UTC,-73.95554,40.7801,-73.963155,40.766725,1
5.3,2011-08-15 14:46:37 UTC,-73.957417,40.766087,-73.955288,40.779413,1
4.5,2010-07-01 20:02:00 UTC,-73.965797,40.762137,-73.956518,40.768082,2
13.5,2014-04-19 20:39:38 UTC,-73.97555,40.733303,-73.998305,40.755872,1
30.1,2012-02-13 08:49:26 UTC,-73.885402,40.77311,-73.97861,40.756955,1
9.0,2014-10-27 10:19:50 UTC,-73.99415400000002,40.751125,-73.977042,40.764221,1
4.9,2011-02-22 00:41:32 UTC,-73.990948,40.733517,-74.002154,40.722482,1
3.3,2009-02-23 05:52:02 UTC,-73.97780999999998,40.754772,-73.973455,40.76063900000001,1
5.5,2014-09-11 15:55:35 UTC,-73.981471,40.747028,-73.989719,40.735741,1
10.1,2011-08-16 23:12:47 UTC,-73.948014,40.774974,-73.984169,40.734554,1
13.0,2014-04-01 18:31:33 UTC,-73.985047,40.741971,-73.95800600000003,40.768755,1
17.3,2012-05-08 20:58:04 UTC,0.0,0.0,0.0,0.0,2
5.3,2010-02-10 12:03:00 UTC,-73.984188,40.761502,-73.990698,40.756167,1
8.5,2014-12-22 09:13:25 UTC,-73.990916,40.766061,-73.973304,40.764315,1
5.7,2011-02-06 02:40:06 UTC,-73.988725,40.736482,-74.001122,40.731567,4
6.1,2009-04-05 13:09:16 UTC,-73.995188,40.760299,-73.979352,40.761483,1
10.5,2013-04-11 09:33:44 UTC,-74.004101,40.747596,-73.97785,40.750479,1
5.3,2011-11-14 22:53:00 UTC,-73.98215,40.757927,-73.98215,40.757927,1
15.9,2009-04-08 17:54:31 UTC,-73.999163,40.754774,-73.945633,40.774557,3
6.9,2009-12-09 21:04:00 UTC,-73.98686,40.729667,-73.998752,40.712125,1
5.0,2012-11-16 21:26:07 UTC,-73.977991,40.788726,-73.976509,40.781423,3
16.0,2014-02-23 11:35:00 UTC,-74.00365699999998,40.738617,-73.95148499999998,40.766252,1
6.9,2010-06-04 19:55:08 UTC,-73.998867,40.745887,-73.98526700000002,40.731787,1
4.5,2013-10-14 17:43:00 UTC,-73.984923,40.742657,-73.983577,40.749092,1
4.5,2015-03-30 18:55:05 UTC,-73.95492553710938,40.77922821044922,-73.9451675415039,40.77452087402344,5
12.0,2013-04-07 13:01:55 UTC,-73.99175799999998,40.744477,-73.97955999999998,40.781593,1
11.0,2013-06-12 22:05:00 UTC,-73.964097,40.761255,-73.99204499999998,40.768047,4
12.1,2012-03-09 18:14:00 UTC,-73.968978,40.798617,-73.98141,40.758697,5
30.5,2011-07-16 04:17:50 UTC,-73.987532,40.76017,-73.86166899999998,40.768332,2
16.1,2012-07-28 18:03:05 UTC,-73.936526,40.798823,-73.988874,40.731468,1
5.3,2010-08-29 17:11:59 UTC,-73.973743,40.763785,-73.98582900000002,40.757016,4
57.33,2013-07-13 21:08:12 UTC,-73.785925,40.647757,-73.985712,40.743492,2
8.5,2009-09-24 01:32:31 UTC,-73.972978,40.753847,-73.939234,40.752284,1
10.5,2012-12-27 16:28:00 UTC,-74.00210200000002,40.722815,-73.985732,40.752193,5
13.7,2012-07-08 17:59:00 UTC,-74.01015,40.720497,-73.973875,40.7313,1
14.5,2010-10-27 18:50:00 UTC,-73.993013,40.762815,-73.93968199999998,40.750155,1
23.33,2013-07-10 20:16:00 UTC,-73.951748,40.789287,-73.919197,40.765867,1
7.5,2013-07-12 23:40:22 UTC,-73.959976,40.77361,-73.982271,40.77053400000001,1
7.7,2009-08-14 18:49:00 UTC,-73.98211500000002,40.758417,-73.982232,40.740893,1
9.0,2014-08-01 13:21:14 UTC,-73.98644300000002,40.74353,-73.989172,40.751365,1
4.0,2014-11-18 19:26:00 UTC,-73.995075,40.724465,-73.991602,40.72256,1
16.1,2009-04-13 15:23:26 UTC,-74.013239,40.702294,-73.974913,40.754935,2
18.0,2015-01-28 20:16:43 UTC,-74.00328063964845,40.7317008972168,-73.95578002929686,40.78044509887695,1
4.1,2009-07-20 08:34:00 UTC,-73.960245,40.77044,-73.96730699999998,40.763452,1
7.7,2012-08-13 15:25:00 UTC,-73.97864,40.762812,-73.976282,40.750135,2
6.1,2011-09-10 17:16:00 UTC,-73.96762700000002,40.751957,-73.98595300000002,40.758504,1
15.7,2009-07-26 10:21:55 UTC,-74.001474,40.724961,-73.988007,40.696306,5
12.0,2013-06-21 16:34:00 UTC,-73.993227,40.762817,-73.994065,40.74426500000001,1
4.5,2015-02-18 06:57:24 UTC,-73.9469985961914,40.80002212524415,-73.9555435180664,40.80540466308594,1
5.5,2012-11-18 18:40:06 UTC,-73.980962,40.76960800000001,-73.984105,40.760327,1
4.0,2013-11-02 20:16:59 UTC,-73.954371,40.774492,-73.948412,40.77030900000001,1
9.7,2010-10-06 01:55:00 UTC,-73.979562,40.766128,-73.966557,40.804173,1
14.5,2014-02-07 07:13:00 UTC,-73.948617,40.797642,-73.97210799999998,40.755667,1
